[2018-11-06 11:22:26,734128] eccube.INFO  [NULL] [7369024e] [NULL] [RouterListener:onKernelRequest:146] - Matched route "homepage". {"route_parameters":{"_controller":"\\Eccube\\Controller\\TopController::index","_route":"homepage"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/"}  [GET, /html/, 10.240.0.64, https://ec-cute-kaku87.c9users.io/, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:22:36,882584] eccube.INFO  [NULL] [7746301d] [NULL] [RouterListener:onKernelRequest:146] - Matched route "mypage_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Mypage\\MypageController::login","_route":"mypage_login"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/mypage/login"}  [GET, /html/mypage/login, 10.240.1.191, NULL, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:22:36,884223] eccube.INFO  [4701d45a] [7746301d] [NULL] [AnonymousAuthenticationListener:handle:62] - Populated the TokenStorage with an anonymous Token.   [GET, /html/mypage/login, 10.240.1.191, NULL, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:22:36,886662] eccube.INFO  [4701d45a] [7746301d] [NULL] [LogListener:logRequest:83] - > GET /html/mypage/login   [GET, /html/mypage/login, 10.240.1.191, NULL, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:22:37,146047] eccube.INFO  [4701d45a] [7746301d] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/cart"}  [GET, /html/mypage/login, 10.240.1.191, NULL, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:22:37,152340] eccube.INFO  [4701d45a] [7746301d] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/search_product"}  [GET, /html/mypage/login, 10.240.1.191, NULL, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:22:37,188316] eccube.INFO  [4701d45a] [7746301d] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/login"}  [GET, /html/mypage/login, 10.240.1.191, NULL, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:22:37,192353] eccube.INFO  [4701d45a] [7746301d] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_category". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CategoryController::index","_route":"block_category"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/category"}  [GET, /html/mypage/login, 10.240.1.191, NULL, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:22:37,206078] eccube.INFO  [4701d45a] [7746301d] [NULL] [LogListener:logResponse:96] - < 200   [GET, /html/mypage/login, 10.240.1.191, NULL, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:24:03,768744] eccube.ERROR [NULL] [97037ac6] [NULL] [LogListener:logException:110] - Symfony\Component\HttpKernel\Exception\NotFoundHttpException: No route found for "GET //plugin/snslogin/hello" (uncaught exception) at /home/ubuntu/workspace/vendor/symfony/http-kernel/EventListener/RouterListener.php line 159 {"exception":"[object] (Symfony\\Component\\HttpKernel\\Exception\\NotFoundHttpException(code: 0): No route found for \"GET //plugin/snslogin/hello\" at /home/ubuntu/workspace/vendor/symfony/http-kernel/EventListener/RouterListener.php:159, Symfony\\Component\\Routing\\Exception\\ResourceNotFoundException(code: 0): No routes found for \"//plugin/snslogin/hello\". at /home/ubuntu/workspace/vendor/symfony/routing/Matcher/UrlMatcher.php:98)"}  [GET, /html//plugin/snslogin/hello, 10.240.1.50, NULL, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:24:03,788743] eccube.INFO  [4701d45a] [97037ac6] [NULL] [LogListener:logResponse:96] - < 404   [GET, /html//plugin/snslogin/hello, 10.240.1.50, NULL, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:24:37,650708] eccube.INFO  [NULL] [6a8b4318] [NULL] [RouterListener:onKernelRequest:146] - Matched route "plugin_SnsLogin_hello". {"route_parameters":{"_controller":"Plugin\\SnsLogin\\Controller\\SnsLoginController::index","_route":"plugin_SnsLogin_hello"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/plugin/snslogin/hello"}  [GET, /html/plugin/snslogin/hello, 10.240.0.64, NULL, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:24:37,652424] eccube.INFO  [4701d45a] [6a8b4318] [NULL] [AnonymousAuthenticationListener:handle:62] - Populated the TokenStorage with an anonymous Token.   [GET, /html/plugin/snslogin/hello, 10.240.0.64, NULL, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:24:37,654217] eccube.INFO  [4701d45a] [6a8b4318] [NULL] [LogListener:logRequest:83] - > GET /html/plugin/snslogin/hello   [GET, /html/plugin/snslogin/hello, 10.240.0.64, NULL, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:24:37,733285] eccube.INFO  [4701d45a] [6a8b4318] [NULL] [LogListener:logResponse:96] - < 200   [GET, /html/plugin/snslogin/hello, 10.240.0.64, NULL, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:38,517979] eccube.INFO  [NULL] [edfe12bf] [NULL] [RouterListener:onKernelRequest:146] - Matched route "mypage_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Mypage\\MypageController::login","_route":"mypage_login"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/mypage/login"}  [GET, /html/mypage/login, 10.240.1.30, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:38,520083] eccube.INFO  [4701d45a] [edfe12bf] [NULL] [AnonymousAuthenticationListener:handle:62] - Populated the TokenStorage with an anonymous Token.   [GET, /html/mypage/login, 10.240.1.30, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:38,522981] eccube.INFO  [4701d45a] [edfe12bf] [NULL] [LogListener:logRequest:83] - > GET /html/mypage/login   [GET, /html/mypage/login, 10.240.1.30, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:38,674704] eccube.INFO  [4701d45a] [edfe12bf] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/cart"}  [GET, /html/mypage/login, 10.240.1.30, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:38,681162] eccube.INFO  [4701d45a] [edfe12bf] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/search_product"}  [GET, /html/mypage/login, 10.240.1.30, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:38,719029] eccube.INFO  [4701d45a] [edfe12bf] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/login"}  [GET, /html/mypage/login, 10.240.1.30, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:38,723206] eccube.INFO  [4701d45a] [edfe12bf] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_category". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CategoryController::index","_route":"block_category"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/category"}  [GET, /html/mypage/login, 10.240.1.30, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:38,735090] eccube.INFO  [4701d45a] [edfe12bf] [NULL] [LogListener:logResponse:96] - < 200   [GET, /html/mypage/login, 10.240.1.30, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:46,746091] eccube.INFO  [NULL] [e80bddac] [NULL] [RouterListener:onKernelRequest:146] - Matched route "mypage_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Mypage\\MypageController::login","_route":"mypage_login"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/mypage/login"}  [GET, /html/mypage/login, 10.240.1.191, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:46,747643] eccube.INFO  [4701d45a] [e80bddac] [NULL] [AnonymousAuthenticationListener:handle:62] - Populated the TokenStorage with an anonymous Token.   [GET, /html/mypage/login, 10.240.1.191, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:46,749487] eccube.INFO  [4701d45a] [e80bddac] [NULL] [LogListener:logRequest:83] - > GET /html/mypage/login   [GET, /html/mypage/login, 10.240.1.191, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:46,861012] eccube.INFO  [4701d45a] [e80bddac] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/cart"}  [GET, /html/mypage/login, 10.240.1.191, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:46,866721] eccube.INFO  [4701d45a] [e80bddac] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/search_product"}  [GET, /html/mypage/login, 10.240.1.191, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:46,901833] eccube.INFO  [4701d45a] [e80bddac] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/login"}  [GET, /html/mypage/login, 10.240.1.191, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:46,905446] eccube.INFO  [4701d45a] [e80bddac] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_category". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CategoryController::index","_route":"block_category"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/category"}  [GET, /html/mypage/login, 10.240.1.191, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:46,916309] eccube.INFO  [4701d45a] [e80bddac] [NULL] [LogListener:logResponse:96] - < 200   [GET, /html/mypage/login, 10.240.1.191, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:52,918915] eccube.INFO  [NULL] [6dbf97b3] [NULL] [RouterListener:onKernelRequest:146] - Matched route "mypage_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Mypage\\MypageController::login","_route":"mypage_login"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/mypage/login"}  [GET, /html/mypage/login, 10.240.0.64, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:52,920464] eccube.INFO  [4701d45a] [6dbf97b3] [NULL] [AnonymousAuthenticationListener:handle:62] - Populated the TokenStorage with an anonymous Token.   [GET, /html/mypage/login, 10.240.0.64, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:52,922844] eccube.INFO  [4701d45a] [6dbf97b3] [NULL] [LogListener:logRequest:83] - > GET /html/mypage/login   [GET, /html/mypage/login, 10.240.0.64, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:53,030169] eccube.INFO  [4701d45a] [6dbf97b3] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/cart"}  [GET, /html/mypage/login, 10.240.0.64, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:53,035787] eccube.INFO  [4701d45a] [6dbf97b3] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/search_product"}  [GET, /html/mypage/login, 10.240.0.64, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:53,071103] eccube.INFO  [4701d45a] [6dbf97b3] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/login"}  [GET, /html/mypage/login, 10.240.0.64, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:53,074655] eccube.INFO  [4701d45a] [6dbf97b3] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_category". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CategoryController::index","_route":"block_category"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/category"}  [GET, /html/mypage/login, 10.240.0.64, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:34:53,084852] eccube.INFO  [4701d45a] [6dbf97b3] [NULL] [LogListener:logResponse:96] - < 200   [GET, /html/mypage/login, 10.240.0.64, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:41:29,042332] eccube.INFO  [NULL] [67a4152c] [NULL] [RouterListener:onKernelRequest:146] - Matched route "mypage_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Mypage\\MypageController::login","_route":"mypage_login"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/mypage/login"}  [GET, /html/mypage/login, 10.240.1.65, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:41:29,043690] eccube.INFO  [4701d45a] [67a4152c] [NULL] [AnonymousAuthenticationListener:handle:62] - Populated the TokenStorage with an anonymous Token.   [GET, /html/mypage/login, 10.240.1.65, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:41:29,046241] eccube.INFO  [4701d45a] [67a4152c] [NULL] [LogListener:logRequest:83] - > GET /html/mypage/login   [GET, /html/mypage/login, 10.240.1.65, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:41:29,179765] eccube.INFO  [4701d45a] [67a4152c] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/cart"}  [GET, /html/mypage/login, 10.240.1.65, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:41:29,187073] eccube.INFO  [4701d45a] [67a4152c] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/search_product"}  [GET, /html/mypage/login, 10.240.1.65, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:41:29,229277] eccube.INFO  [4701d45a] [67a4152c] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/login"}  [GET, /html/mypage/login, 10.240.1.65, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:41:29,233999] eccube.INFO  [4701d45a] [67a4152c] [NULL] [RouterListener:onKernelRequest:146] - Matched route "block_category". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CategoryController::index","_route":"block_category"},"request_uri":"http://ec-cute-kaku87.c9users.io/html/block/category"}  [GET, /html/mypage/login, 10.240.1.65, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
[2018-11-06 11:41:29,247590] eccube.INFO  [4701d45a] [67a4152c] [NULL] [LogListener:logResponse:96] - < 200   [GET, /html/mypage/login, 10.240.1.65, http://ec-cute-kaku87.c9users.io/html/mypage/login, Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36]
